user_id,product_id,purchase_date,quantity
267,1165,2020-09-17,1
17,1086,2024-07-31,1
1006,295,2021-01-05,2
1070,525,2020-03-29,4
967,246,2021-05-07,4
493,982,2023-06-10,2
671,676,2019-12-09,4
294,784,2023-04-17,5
371,49,2021-06-24,2
1056,78,2020-01-30,3
776,853,2019-10-08,1
3,1030,2023-05-15,1
940,486,2024-03-20,2
588,10,2020-07-11,3
1024,304,2024-01-18,4
838,1188,2019-11-05,2
848,848,2022-10-15,2
86,166,2024-02-25,1
43,716,2020-10-16,2
377,1174,2020-03-26,5
110,1126,2023-04-14,2
438,891,2020-10-09,1
592,777,2024-01-03,1
59,784,2020-09-22,3
381,112,2020-10-19,5
558,129,2022-07-09,3
213,733,2020-08-11,5
879,807,2024-03-28,3
672,473,2020-02-20,1
707,230,2023-09-19,4
556,979,2021-02-28,1
1074,436,2021-04-05,2
776,739,2019-11-23,4
1139,931,2020-05-08,1
775,52,2020-12-13,3
266,1015,2024-08-05,3
1070,285,2023-02-13,5
1162,1033,2019-08-29,2
899,760,2020-11-03,4
682,345,2021-06-20,3
1114,1160,2024-04-12,1
1122,978,2024-05-30,3
1064,1021,2019-09-26,5
108,1120,2021-03-31,4
729,263,2023-11-11,1
1218,600,2021-07-01,3
65,317,2022-06-17,2
692,731,2023-05-20,4
1186,418,2023-10-11,5
827,895,2023-02-23,5
527,90,2022-09-29,2
340,1219,2024-01-12,2
630,641,2024-06-28,4
721,206,2022-09-30,3
1201,1142,2022-03-06,3
777,996,2021-06-19,3
851,500,2020-12-28,4
379,38,2020-12-23,2
662,509,2023-06-05,2
339,508,2022-12-20,5
550,1109,2024-06-15,2
712,1182,2024-03-22,1
492,336,2020-06-27,4
939,268,2021-08-18,2
619,345,2022-03-23,4
955,1222,2020-01-26,5
1068,580,2019-12-08,2
233,148,2021-03-30,1
736,460,2021-03-18,3
508,456,2020-08-19,4
289,97,2019-12-03,5
125,1185,2020-11-06,1
1103,969,2021-04-17,5
325,752,2024-06-29,5
1143,85,2021-08-16,4
874,1099,2022-11-17,2
1163,1176,2024-06-21,3
526,969,2020-02-09,4
479,587,2021-03-09,5
1106,739,2021-03-19,4
1109,181,2020-03-12,3
864,534,2019-11-15,5
252,789,2019-11-24,5
101,777,2021-02-24,1
168,958,2020-07-14,5
794,597,2024-07-08,2
17,210,2020-08-25,2
1196,957,2019-10-04,1
1011,531,2022-07-17,1
25,746,2020-03-04,5
319,236,2023-11-15,4
735,337,2021-01-07,4
130,87,2021-04-20,5
1204,375,2020-10-20,3
1119,359,2022-04-05,1
395,1197,2020-06-30,1
498,171,2022-07-13,3
988,864,2022-01-05,5
1179,1031,2021-05-18,2
828,1141,2023-11-14,3
94,715,2022-03-20,2
1183,1133,2021-11-28,1
74,1212,2023-06-29,2
472,129,2021-08-22,1
1063,1051,2020-10-18,4
891,218,2022-06-28,2
252,775,2023-10-05,1
193,663,2024-06-26,4
155,726,2022-11-19,5
848,706,2020-08-04,3
1202,944,2020-07-11,1
260,312,2021-01-31,1
132,1028,2020-12-23,2
985,247,2020-03-13,1
1188,992,2022-12-22,3
1208,1205,2020-03-14,5
1126,459,2022-03-23,4
260,692,2020-02-04,5
774,919,2020-11-08,3
1092,1164,2022-12-21,5
741,1091,2020-08-09,2
742,211,2020-11-23,5
550,598,2020-05-26,3
126,267,2019-08-20,3
340,206,2021-01-14,2
328,788,2020-10-25,4
184,914,2024-04-28,1
1098,506,2020-06-29,5
615,762,2021-12-25,3
742,1050,2023-02-16,2
486,313,2023-02-14,1
521,1173,2021-09-17,5
20,614,2020-06-19,1
1015,159,2020-12-23,4
220,1109,2021-11-21,1
390,628,2019-08-16,1
646,1025,2020-08-02,4
85,837,2023-02-03,3
192,985,2022-06-08,4
18,161,2019-10-03,3
404,232,2020-07-14,4
1173,1003,2021-10-26,5
858,486,2020-05-22,4
362,679,2022-04-09,3
230,1056,2021-12-04,2
751,153,2023-04-23,2
814,241,2023-12-13,2
718,198,2022-02-01,3
1213,1184,2022-08-30,3
383,898,2020-09-29,5
360,51,2022-03-29,5
1114,1007,2023-07-12,4
804,492,2020-04-27,5
654,25,2023-12-11,1
1099,927,2021-12-06,3
641,285,2022-03-04,4
940,117,2024-02-15,3
674,83,2024-07-12,5
608,932,2021-08-22,2
758,59,2020-07-19,2
1025,801,2024-06-03,2
687,643,2021-07-29,1
115,230,2020-02-04,4
826,1005,2022-06-25,2
617,390,2021-06-30,4
892,711,2019-12-03,2
520,976,2024-07-19,3
629,1115,2019-10-27,2
649,550,2023-09-16,4
277,58,2023-03-02,5
1032,61,2021-03-09,3
178,458,2022-06-12,1
123,670,2022-12-18,1
893,721,2022-11-05,4
805,470,2021-11-29,3
140,93,2023-08-06,4
291,89,2022-04-18,4
519,1135,2023-12-08,1
1010,1039,2022-01-31,3
1030,24,2021-07-08,3
1109,227,2019-10-16,4
298,985,2023-02-15,2
875,463,2021-05-25,2
409,1210,2021-06-11,1
39,464,2023-05-20,2
1138,629,2020-01-05,3
320,1035,2024-07-11,3
775,821,2023-04-29,3
1075,934,2023-01-13,3
437,591,2020-09-07,1
1207,700,2022-11-20,5
124,86,2024-05-22,4
649,847,2023-09-21,3
1106,1081,2024-03-23,4
404,1022,2024-05-24,5
474,898,2020-05-21,5
185,409,2023-02-14,1
659,982,2020-09-27,5
877,568,2022-05-13,1
536,911,2021-12-08,4
723,971,2022-05-24,5
324,744,2024-07-26,4
1047,56,2023-10-26,2
91,878,2023-02-09,2
449,293,2022-04-08,2
229,519,2023-10-19,4
255,743,2023-08-24,4
840,721,2022-06-23,4
515,261,2020-07-15,2
2,26,2020-10-14,2
390,981,2019-08-09,1
826,794,2024-03-03,4
64,603,2021-06-20,3
950,344,2022-12-03,4
126,228,2021-06-19,2
860,976,2021-08-01,2
594,805,2024-02-15,2
870,428,2021-04-29,4
922,213,2019-09-12,2
1194,227,2021-03-10,3
527,476,2022-07-02,5
1074,196,2019-08-06,1
1175,1195,2023-01-01,3
885,390,2020-09-22,5
236,396,2022-12-17,3
91,897,2019-08-15,3
182,320,2024-05-20,5
78,536,2021-01-09,1
591,498,2021-10-24,1
14,166,2023-09-23,2
707,385,2020-05-16,2
5,1188,2021-09-17,2
478,463,2021-06-15,2
59,325,2020-10-20,4
119,1174,2021-02-04,3
235,631,2022-03-28,4
253,487,2019-11-29,3
1112,324,2021-07-28,5
300,35,2022-08-02,4
626,949,2023-03-04,4
947,1025,2024-03-07,1
711,147,2022-04-27,5
1207,934,2021-10-19,4
153,685,2021-07-15,2
155,525,2020-11-14,1
126,364,2021-09-27,3
1094,125,2020-10-26,4
642,1001,2023-06-25,3
620,1175,2024-05-29,5
18,101,2021-04-16,2
481,1102,2021-07-15,4
1031,1187,2022-07-06,4
33,1028,2023-06-24,1
347,1194,2020-08-14,1
32,645,2023-05-28,4
58,727,2020-10-01,1
27,1181,2020-03-13,2
462,282,2019-10-30,2
632,40,2023-09-25,5
940,1206,2021-10-24,4
503,1082,2022-05-15,3
887,120,2022-03-09,5
775,798,2020-04-10,4
416,843,2021-12-31,2
389,1017,2024-06-18,4
27,77,2022-04-07,1
546,620,2023-06-20,2
561,693,2023-10-05,2
75,967,2022-04-03,1
491,532,2021-01-11,3
1027,99,2022-05-06,3
710,853,2020-09-21,1
536,38,2023-12-18,5
888,847,2024-07-10,2
1191,155,2023-02-19,4
66,434,2023-06-21,4
822,445,2019-12-18,4
137,1200,2023-03-13,5
495,102,2020-11-11,1
45,110,2020-02-06,4
917,1080,2020-05-25,5
335,340,2020-06-21,3
1055,363,2023-12-19,1
180,421,2020-05-06,4
105,656,2021-07-13,5
540,806,2023-10-03,1
823,315,2023-04-02,3
392,529,2022-02-18,2
1001,378,2021-04-03,4
395,148,2020-02-03,1
90,332,2020-09-22,1
327,452,2020-11-05,2
927,69,2022-11-24,5
1004,997,2023-01-28,4
140,756,2021-07-09,4
841,589,2022-07-31,4
693,1161,2020-04-28,2
485,471,2023-09-08,5
346,842,2024-03-18,3
1050,109,2019-09-18,1
516,279,2023-06-17,1
229,1090,2021-07-19,2
202,1221,2019-09-16,5
220,711,2022-06-05,3
492,649,2020-12-05,2
344,89,2023-02-11,1
859,755,2020-12-02,4
16,416,2019-09-03,4
1170,1200,2022-12-28,4
257,648,2023-10-13,1
231,770,2019-09-15,2
238,420,2023-07-08,5
381,30,2022-03-05,5
997,254,2019-09-24,4
702,49,2020-05-15,4
736,302,2020-10-07,3
198,1155,2023-11-09,1
303,116,2022-05-08,1
1004,807,2022-07-25,4
1143,111,2020-04-11,1
1209,955,2022-04-27,5
914,411,2023-12-16,3
296,572,2023-01-04,2
81,291,2023-04-28,5
609,1008,2019-09-23,5
405,872,2021-03-25,4
42,816,2021-04-17,2
1032,1175,2023-03-15,4
909,403,2023-09-30,5
276,101,2021-10-06,4
217,785,2023-04-09,2
905,225,2020-05-27,4
1065,103,2022-01-05,1
389,555,2023-11-15,3
236,596,2022-11-26,1
44,715,2023-03-03,2
14,506,2023-11-03,5
246,752,2019-10-10,3
1137,561,2024-04-08,1
1110,1151,2023-01-25,4
625,345,2024-01-20,2
62,1115,2020-11-16,5
1102,2,2020-08-23,1
707,387,2021-07-13,5
908,471,2023-06-06,3
789,26,2021-05-05,3
453,181,2019-10-25,4
69,224,2024-07-20,2
1051,516,2020-05-08,5
364,867,2023-03-24,2
632,384,2023-02-16,5
1015,1220,2022-08-18,1
410,863,2020-01-26,1
762,684,2021-11-28,2
1079,990,2020-07-25,3
556,207,2022-02-03,2
265,1032,2023-12-21,5
827,226,2022-10-30,5
363,963,2021-05-18,4
527,676,2019-11-17,5
976,15,2021-07-22,5
391,738,2021-01-03,3
476,777,2022-12-22,2
1184,518,2020-12-12,1
421,326,2021-08-12,5
365,11,2022-12-03,1
847,14,2022-01-13,4
1070,28,2020-07-31,5
1157,691,2020-03-06,4
828,856,2024-04-18,5
509,496,2020-12-02,1
882,562,2022-04-05,4
1038,1143,2020-01-20,4
139,899,2020-02-12,4
722,864,2022-05-31,1
989,1011,2024-03-05,1
592,939,2021-06-30,3
12,1165,2023-10-21,3
1205,71,2023-01-16,5
1002,619,2021-02-05,2
726,831,2022-12-06,3
1172,668,2022-01-03,2
751,867,2021-10-08,3
424,114,2024-05-02,2
731,734,2023-10-28,2
435,375,2021-06-08,1
265,692,2020-11-30,1
299,505,2021-03-09,2
901,522,2023-12-17,4
966,1008,2023-12-28,4
596,1102,2021-07-12,4
46,375,2020-05-17,1
1172,360,2024-03-09,3
243,655,2022-07-31,4
631,532,2023-03-22,3
375,257,2021-01-27,1
608,877,2023-12-18,2
347,454,2023-07-03,5
753,423,2024-06-14,5
114,1210,2024-03-07,4
79,619,2019-12-23,3
214,737,2022-05-22,3
868,993,2023-05-31,4
454,946,2022-04-16,5
1100,1117,2024-07-14,2
797,335,2022-10-02,5
509,268,2021-09-19,3
657,620,2021-10-02,1
216,656,2023-04-29,5
816,412,2023-09-01,2
1020,576,2023-04-16,5
1205,473,2022-03-29,2
230,906,2021-04-17,4
668,40,2024-07-07,2
83,947,2021-06-20,4
111,695,2021-06-04,4
1049,708,2021-02-16,2
331,773,2021-05-29,4
1170,1102,2020-06-26,2
1113,151,2020-07-20,4
242,483,2024-05-31,4
417,49,2023-01-08,4
516,184,2021-06-20,3
282,564,2022-08-03,5
356,592,2024-02-01,2
127,566,2022-07-01,5
24,704,2023-12-21,4
715,1180,2022-10-11,2
403,1101,2023-11-01,4
981,791,2019-12-26,3
134,29,2022-11-04,1
255,1194,2024-04-02,4
111,720,2020-07-18,1
1109,1201,2023-01-03,3
720,196,2019-09-02,5
509,66,2023-02-12,3
842,156,2021-07-21,3
82,112,2022-01-20,4
704,394,2022-06-25,3
23,620,2022-04-09,2
730,1003,2022-01-21,1
32,418,2023-12-06,5
965,1047,2021-08-22,5
988,980,2022-02-17,2
1041,815,2021-11-11,4
760,281,2022-03-13,4
415,984,2021-01-21,4
209,460,2023-06-30,3
600,878,2019-12-05,4
569,869,2023-06-30,2
658,1171,2024-05-08,2
1192,27,2024-06-18,3
226,91,2021-12-23,4
585,1065,2021-05-14,3
217,425,2023-04-28,2
223,21,2024-01-24,4
390,179,2020-12-06,3
362,173,2019-11-22,5
388,654,2021-09-16,4
477,1213,2023-03-22,3
843,859,2021-05-27,2
797,973,2020-02-22,2
799,32,2021-11-19,2
131,595,2023-01-22,1
745,805,2020-11-18,5
757,1144,2022-02-10,4
535,698,2020-11-27,4
526,14,2021-09-24,5
460,280,2020-10-03,5
1042,379,2023-11-29,3
1220,1169,2022-01-26,5
383,638,2023-06-27,1
489,68,2021-06-26,1
759,57,2024-02-14,3
70,560,2023-11-07,5
1118,613,2022-12-17,2
665,1090,2021-01-04,3
826,72,2020-02-15,3
93,1204,2022-09-25,1
846,743,2020-03-18,4
633,291,2024-06-25,2
887,160,2019-09-22,1
630,973,2020-12-13,1
540,1142,2024-07-07,2
563,1003,2021-11-27,3
1187,493,2024-07-07,3
838,82,2022-02-28,2
805,720,2021-05-13,5
1193,874,2023-05-30,4
794,606,2020-01-19,1
855,808,2024-07-31,1
1191,1100,2022-05-13,3
678,71,2022-07-02,3
510,493,2023-07-15,5
106,452,2023-10-25,4
371,1067,2024-07-20,1
877,215,2023-08-17,5
1089,6,2021-02-18,4
263,95,2021-02-24,4
173,784,2021-02-17,1
1008,46,2020-07-13,2
877,777,2022-11-18,3
904,377,2024-07-10,5
877,976,2021-10-04,2
1061,1137,2020-02-08,1
126,810,2024-06-07,2
570,895,2021-05-27,1
735,814,2023-04-08,5
750,890,2023-08-28,1
126,784,2020-03-22,1
490,53,2023-09-01,3
664,413,2023-09-15,1
506,98,2021-06-24,3
889,688,2022-08-19,1
526,1209,2022-04-15,2
847,544,2020-06-18,5
502,373,2021-11-19,2
688,889,2019-10-21,5
1005,47,2023-07-22,5
1003,816,2022-08-24,5
747,893,2020-11-11,2
580,1092,2020-07-02,3
975,1086,2022-07-16,4
653,1091,2022-10-18,5
889,721,2020-07-28,4
113,483,2020-01-15,1
581,793,2022-04-29,5
330,898,2020-11-04,4
150,244,2021-02-25,2
311,1053,2022-03-26,4
716,329,2022-01-13,1
1177,818,2022-05-10,2
214,917,2023-10-26,2
675,733,2020-08-28,2
707,717,2023-02-06,4
275,187,2020-09-22,5
545,771,2020-09-28,3
225,556,2022-08-11,4
250,626,2020-07-07,3
731,1206,2020-10-10,4
63,282,2022-03-08,2
171,846,2020-03-30,4
848,20,2021-12-28,2
226,1053,2023-08-01,3
55,764,2020-12-27,3
399,734,2023-05-30,2
368,934,2021-06-29,3
608,398,2019-10-01,3
231,605,2023-07-21,3
1014,597,2022-03-17,5
877,119,2021-09-19,2
430,59,2023-11-24,4
1101,959,2021-03-05,1
888,481,2021-11-29,2
760,357,2019-11-16,1
1149,1122,2022-04-23,5
719,685,2023-08-20,1
561,1114,2023-08-09,2
860,671,2020-07-17,4
270,1168,2021-02-11,1
229,403,2022-01-29,3
185,276,2022-03-18,1
1069,687,2020-03-25,5
604,381,2023-04-16,1
864,726,2022-04-09,5
451,93,2024-07-16,5
388,526,2024-03-22,3
796,214,2024-06-22,4
358,312,2022-01-13,1
180,311,2024-02-17,3
613,244,2024-02-20,4
677,804,2022-01-26,2
785,682,2020-01-24,2
276,122,2022-10-25,2
143,847,2021-02-21,1
819,665,2021-01-27,5
793,737,2021-09-19,1
35,211,2022-07-12,5
987,1090,2023-07-01,1
857,432,2020-11-29,1
226,1045,2023-04-01,2
204,395,2021-05-09,1
220,313,2022-08-07,1
905,222,2022-01-23,5
286,335,2022-03-04,4
694,1152,2022-05-12,3
718,1132,2020-10-18,4
733,32,2022-04-23,2
459,312,2023-01-24,2
397,1204,2023-06-07,3
514,494,2022-08-28,3
748,270,2022-02-21,2
161,709,2021-03-25,1
446,1032,2024-08-04,5
368,1181,2023-07-15,3
266,230,2021-01-06,4
200,986,2024-02-28,1
87,368,2024-02-21,1
569,960,2022-05-14,4
793,1200,2021-03-10,2
432,750,2022-08-05,5
223,227,2023-02-18,5
830,928,2023-08-31,4
421,550,2023-09-03,1
137,1221,2023-01-25,2
695,429,2023-10-02,3
875,1045,2021-01-08,5
752,203,2021-10-12,1
870,456,2019-10-03,4
649,438,2022-06-17,1
486,817,2021-05-24,2
378,731,2021-06-02,5
432,995,2022-04-17,3
220,1141,2022-01-03,1
92,558,2023-05-11,5
656,614,2022-07-28,1
350,149,2022-07-07,3
784,557,2023-08-04,3
1216,326,2022-11-30,1
31,109,2023-06-24,4
1181,654,2020-03-05,5
682,53,2023-11-04,4
124,341,2021-03-19,4
192,980,2021-02-17,5
50,779,2020-04-22,2
366,105,2020-03-04,3
1104,666,2023-11-10,1
422,1132,2024-02-23,5
473,398,2020-02-01,2
144,744,2023-06-19,2
870,1041,2020-12-09,4
168,477,2022-05-09,4
805,755,2020-11-25,5
224,363,2023-10-19,4
969,909,2023-03-01,4
262,745,2022-10-07,5
667,744,2020-02-07,3
496,1091,2023-10-24,2
439,144,2023-04-23,1
1200,579,2023-12-15,5
981,601,2020-02-11,1
561,398,2022-03-28,3
1159,1111,2021-05-19,4
761,222,2023-12-18,1
936,1158,2022-05-09,5
1083,14,2020-12-07,1
259,1068,2023-02-10,5
14,448,2020-08-11,3
717,210,2023-10-20,3
1201,604,2021-05-30,3
176,541,2022-09-21,1
767,487,2024-04-08,2
552,404,2021-01-29,4
1191,157,2021-10-27,3
28,698,2021-10-10,3
912,188,2022-04-01,1
347,389,2023-12-14,2
735,202,2023-11-17,4
152,972,2022-12-07,2
1030,1004,2020-08-01,3
563,527,2022-01-04,2
458,1219,2021-06-12,1
94,701,2020-02-17,3
917,385,2020-01-21,2
490,801,2020-06-21,4
378,1016,2022-03-31,1
270,875,2021-09-28,2
977,976,2019-12-19,2
512,654,2021-11-18,5
443,1008,2020-09-23,1
49,861,2021-07-28,5
1073,1105,2024-07-04,5
495,695,2022-08-15,5
402,621,2021-01-14,1
643,423,2021-11-05,5
814,780,2021-09-13,2
1057,213,2021-01-24,2
392,331,2019-08-14,3
338,445,2019-11-26,4
809,508,2023-01-08,4
783,696,2020-03-04,1
516,644,2021-02-28,2
572,163,2022-02-11,3
421,194,2020-07-24,3
817,308,2024-04-21,3
342,1121,2021-11-15,4
1040,1220,2024-03-07,1
1147,647,2023-02-24,4
622,155,2022-07-10,5
1067,1018,2021-11-16,5
1169,530,2022-08-24,3
1167,1053,2023-09-13,3
18,1010,2022-05-27,3
1221,1198,2021-08-09,2
255,1135,2022-01-18,2
783,627,2021-12-19,5
407,628,2019-11-02,5
758,104,2020-05-18,4
283,387,2022-10-19,1
188,74,2020-07-20,4
830,677,2020-09-15,2
738,637,2021-09-16,4
476,1087,2022-07-16,5
487,640,2019-10-16,2
130,327,2023-11-11,5
75,509,2023-03-27,1
140,84,2022-04-13,4
386,264,2020-04-06,3
920,127,2024-04-06,1
356,441,2024-05-14,4
55,100,2020-12-12,2
86,1097,2021-10-16,5
1118,1209,2024-01-30,2
220,1205,2023-01-11,1
722,561,2019-11-29,3
1129,1166,2024-02-18,3
490,188,2023-11-19,4
127,147,2023-08-27,3
456,603,2019-11-01,5
26,179,2021-01-23,4
864,758,2020-07-13,3
537,1131,2023-01-03,1
797,771,2021-11-10,5
1058,676,2023-07-25,2
409,169,2023-10-17,4
425,294,2024-01-06,5
96,1032,2020-06-08,3
213,470,2021-07-08,4
1069,1101,2022-12-02,5
593,926,2020-02-28,3
756,1087,2022-04-19,4
602,414,2021-12-05,4
32,119,2023-01-22,2
83,454,2020-12-14,2
834,182,2022-04-29,5
357,1098,2020-12-20,5
616,131,2021-04-15,1
23,442,2021-02-09,3
1041,246,2022-07-14,4
144,55,2020-06-09,1
1148,531,2023-05-17,2
372,423,2023-10-22,5
371,712,2024-05-20,4
300,1190,2021-09-15,1
153,893,2023-04-25,2
484,1094,2023-01-08,4
328,229,2022-09-08,1
267,382,2023-05-19,1
1007,739,2020-10-07,2
517,929,2021-12-09,3
287,544,2020-11-10,2
1029,959,2024-03-19,3
1071,613,2023-10-10,1
243,654,2023-04-04,4
278,1077,2020-01-20,5
979,704,2021-02-15,5
757,765,2019-10-02,2
205,143,2023-01-21,2
81,477,2021-06-08,2
524,1005,2020-09-09,1
266,532,2023-03-01,4
65,960,2023-07-16,3
349,929,2021-09-12,3
468,486,2021-09-23,1
1157,797,2024-02-02,1
584,163,2021-08-19,3
751,35,2022-01-27,1
505,897,2020-06-10,4
177,757,2024-06-21,2
826,1098,2022-06-12,1
366,181,2020-06-16,1
334,433,2023-05-29,2
1209,322,2022-08-01,4
1105,1190,2019-12-27,2
264,622,2022-12-14,5
123,131,2022-10-03,3
146,1017,2019-12-30,3
290,285,2020-05-12,2
570,645,2023-03-19,2
696,573,2021-02-23,5
353,1100,2021-06-18,4
363,913,2022-07-28,3
137,621,2021-01-08,2
545,450,2020-10-07,3
9,457,2021-06-24,2
1117,695,2023-02-06,4
291,691,2022-09-06,3
1137,555,2022-07-20,1
336,262,2024-05-14,3
173,178,2020-10-06,3
271,323,2019-12-04,4
484,1083,2023-02-20,4
221,833,2020-06-16,4
848,598,2021-03-06,1
951,937,2021-02-16,3
765,889,2024-01-01,3
820,1206,2020-06-08,5
108,69,2021-12-03,3
981,544,2023-07-11,3
1086,95,2020-02-18,2
1154,744,2024-03-03,4
326,927,2022-01-28,3
265,502,2024-01-21,1
447,858,2019-12-02,5
477,171,2023-04-01,3
12,1065,2024-04-17,5
961,1002,2022-03-13,2
453,160,2021-05-25,2
617,988,2020-06-25,2
919,321,2021-03-26,4
936,48,2022-09-04,2
1208,470,2023-09-13,5
562,825,2020-04-12,1
678,1015,2024-03-17,4
137,43,2022-09-23,5
26,557,2021-03-20,4
97,915,2019-12-31,1
856,1113,2022-01-21,5
1113,1112,2019-12-29,3
855,951,2022-05-18,1
426,915,2021-03-16,1
427,122,2022-12-15,1
273,1136,2020-08-18,5
56,178,2022-08-25,3
809,943,2021-08-05,1
867,858,2020-05-22,2
455,1145,2021-02-05,4
769,738,2020-09-25,5
1175,639,2020-01-11,4
490,1193,2021-06-23,4
728,997,2023-11-23,3
953,580,2021-07-16,5
609,1138,2023-12-03,2
96,343,2024-01-27,4
64,1016,2020-08-27,4
721,682,2023-10-20,4
473,380,2024-01-08,5
631,685,2021-07-26,3
1054,248,2023-10-18,5
450,225,2022-01-02,4
331,962,2021-12-10,1
909,1104,2024-03-26,5
110,1130,2022-11-09,3
1188,495,2020-01-23,2
756,1000,2020-09-07,4
414,593,2022-08-05,1
440,591,2022-12-16,2
818,1191,2024-03-18,4
551,733,2022-12-31,5
397,333,2023-07-19,3
669,707,2022-02-27,2
911,456,2024-06-20,1
665,429,2024-01-12,5
624,270,2021-09-11,4
974,981,2020-09-13,1
946,264,2021-08-10,2
1213,119,2022-09-03,5
1021,280,2020-01-09,3
205,650,2020-05-23,2
42,869,2020-03-29,4
885,840,2024-01-09,3
260,138,2021-12-26,1
905,556,2023-09-17,1
434,934,2022-03-15,5
598,483,2022-09-03,4
12,1027,2021-12-11,4
1120,383,2023-04-23,2
1056,459,2022-01-07,4
344,257,2019-12-10,1
41,317,2020-03-29,5
1029,298,2021-11-06,2
168,790,2021-07-15,3
1096,806,2019-08-24,2
509,873,2019-09-17,1
182,900,2020-06-17,5
326,898,2020-01-22,2
78,59,2020-10-22,1
1095,107,2019-09-20,5
208,593,2020-08-23,3
229,947,2023-10-14,4
950,15,2022-07-08,2
200,856,2020-07-28,1
1136,243,2024-07-12,1
530,980,2020-10-09,5
204,484,2024-06-27,5
1116,964,2022-04-07,3
460,930,2020-06-16,4
360,199,2020-05-10,2
1173,464,2022-03-16,5
863,1113,2023-07-04,5
361,1153,2022-04-16,4
759,192,2019-12-18,2
201,549,2022-10-23,1
693,179,2024-05-17,5
289,882,2021-07-12,4
972,495,2024-07-10,2
481,644,2024-05-06,4
1165,787,2021-06-22,4
856,65,2021-12-01,1
1001,813,2021-11-06,5
1083,870,2024-03-17,5
1107,703,2023-10-05,1
544,295,2022-04-15,2
39,212,2020-09-10,1
84,787,2023-09-07,5
1154,247,2020-02-07,3
1112,646,2023-03-01,4
1100,940,2021-01-02,3
1198,37,2023-01-21,3
495,226,2023-11-08,3
1025,211,2023-01-08,2
1183,314,2023-09-05,5
459,783,2024-04-05,5
1,1151,2019-12-04,5
392,279,2023-05-07,5
864,39,2019-08-18,4
386,90,2021-08-27,4
458,713,2021-06-24,2
1211,626,2021-03-27,5
968,122,2024-04-23,5
624,826,2021-12-28,4
639,345,2020-04-08,2
963,1124,2024-06-08,4
1029,17,2023-02-25,2
350,249,2022-10-06,3
276,970,2020-11-18,5
92,404,2022-02-10,3
884,332,2021-10-31,2
320,724,2020-01-25,3
735,112,2022-09-04,2
294,1031,2024-04-27,5
469,786,2022-11-11,3
147,340,2023-04-11,3
452,611,2021-08-20,5
323,765,2022-05-04,3
581,1000,2022-06-03,4
383,1088,2022-10-14,1
11,882,2021-10-17,3
184,346,2023-12-13,3
18,477,2021-08-08,1
133,431,2022-04-29,3
504,652,2020-10-03,3
747,1069,2021-12-04,2
90,198,2021-08-07,3
197,1024,2020-01-01,3
962,888,2021-04-11,5
384,966,2023-09-30,2
919,465,2021-04-17,5
426,396,2019-12-10,4
379,856,2021-12-09,3
1010,637,2021-08-28,5
522,296,2024-05-16,1
1087,839,2021-07-24,1
714,769,2024-01-22,4
419,4,2022-08-06,2
491,469,2024-04-03,4
730,644,2023-08-30,1
831,996,2021-12-02,2
267,697,2024-02-13,1
952,844,2019-11-21,4
719,449,2024-02-20,4
954,674,2019-08-27,3
8,576,2021-01-22,4
1102,1131,2023-12-15,1
111,445,2024-01-11,1
1174,365,2019-08-21,1
356,1112,2021-11-20,2
693,133,2023-10-01,3
1028,988,2019-10-16,5
819,1166,2022-11-16,4
960,39,2021-10-21,5
484,1016,2021-07-01,4
575,472,2020-06-10,5
281,850,2020-03-10,1
580,220,2020-10-26,3
772,663,2021-08-28,3
415,1032,2022-09-15,4
893,1205,2021-03-24,2
748,717,2019-11-18,5
938,170,2022-04-03,4
271,111,2022-01-04,3
94,298,2023-01-04,2
460,893,2020-09-15,3
566,141,2024-06-09,3
1034,555,2023-08-09,2
104,1169,2021-12-22,5
1209,111,2020-03-04,3
292,571,2022-01-09,5
851,616,2020-03-13,5
1221,1089,2022-04-02,2
112,795,2022-09-27,1
691,280,2022-11-24,3
554,875,2022-11-28,4
417,1044,2023-08-04,4
41,675,2020-10-19,1
190,27,2024-03-01,2
224,288,2022-01-25,3
35,195,2022-01-20,4
962,1066,2024-03-05,4
753,900,2019-11-14,3
496,1085,2021-12-24,5
528,275,2023-06-23,4
966,907,2020-12-27,2
294,115,2021-04-17,1
783,265,2022-09-15,5
925,856,2021-10-10,5
729,413,2022-12-16,4
298,265,2023-09-13,4
712,1126,2022-06-13,2
645,535,2023-11-06,2
640,271,2023-06-06,3
317,372,2023-04-01,3
428,777,2024-05-03,3
68,981,2021-08-21,3
684,978,2020-02-18,2
125,148,2023-10-09,4
642,55,2019-09-18,1
1180,793,2021-11-21,1
760,808,2022-04-14,4
112,1207,2023-02-20,4
439,0,2022-06-02,3
877,531,2020-04-11,5
552,585,2021-05-04,4
557,565,2019-10-26,1
826,54,2020-05-06,2
380,85,2023-09-06,2
765,715,2022-07-07,4
330,901,2021-05-31,2
805,806,2020-05-07,5
356,252,2023-02-14,3
491,975,2024-05-11,1
965,1067,2020-07-24,2
524,680,2021-02-14,4
873,927,2019-12-25,2
54,427,2020-05-23,4
493,617,2020-12-07,1
137,1143,2021-05-23,1
58,1126,2021-02-15,2
161,1033,2022-07-07,2
419,434,2021-11-13,1
127,97,2020-04-19,4
609,174,2020-06-04,5
112,957,2020-09-13,2
571,74,2021-05-10,2
247,959,2020-11-11,3
492,92,2021-08-24,4
